"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"CC","GO:0044853","plasma membrane raft","25/2406","123/23436",0.000652061826784058,0.00533641403069252,0.00410250635121247,"Ptgs2/Jak2/Hck/Add3/P2ry12/Slc2a1/Src/Lcp2/Tgfbr2/Adrb2/Hmox1/Kif18a/Ezr/Akap6/Sorbs1/Cd36/Lrp6/Prkar2a/Cavin1/Ptch1/Hk1/Ctnna1/Atp1b3/Lrp8/Atp1a1",25
"CC","GO:0030139","endocytic vesicle","32/2406","173/23436",0.000723769539044425,0.00585595354317762,0.00450191579309929,"Slamf1/Stx11/Rab20/Rapgef2/Cdc42ep2/Trf/Flnb/Irgm1/Lpar1/Ccl2/Ehd1/Stxbp3/Tlr1/Syk/Stxbp1/Heatr5a/Rab32/Rala/Stx8/Anxa3/Gsn/Rapgef6/Vamp4/Rab43/Hip1/Kif16b/Syt11/Slc11a1/Fmnl1/Pld1/Dab2ip/Fcho1",32
"CC","GO:1990752","microtubule end","10/2406","31/23436",0.000744858724911459,0.00595886979929168,0.00458103532766362,"Aspm/Kif2c/Knstrn/Spag5/Myo5a/Camsap1/Kif18b/Kif3c/Numa1/Clip2",10
"CC","GO:0098984","neuron to neuron synapse","64/2406","418/23436",0.000755750745087178,0.00597882811668968,0.00459637880053021,"Met/Adora2a/Il1r1/Rpl10a/Sipa1l1/Add3/Dst/Entpd1/P2ry1/Pde4b/Ptpro/Slc16a7/Flrt3/Src/Rpl5/Camk1/Slc16a3/Cadm1/Rpl8/Rps14/Rpl7/Rpl38/Eps8/Pkp4/Rps18/Bnip3/Rps19/Lrfn4/Eef2k/Slc6a9/Rpl6/Dbnl/Ptprs/Stat3/Lrrc4/Syp/Chmp4b/Ptk2b/Pdlim5/Ptch1/Dlg4/Syt11/Rps25/Myd88/Rps13/Ifngr1/Syt12/Rpl18a/Cpeb1/Epha4/Itga8/Mib1/Rtn4/Cript/Dgkz/Tiam1/Nr3c1/Rplp0/Rpl23/Prkn/Lrp8/Atp1a1/Lyn/Pak1",64
"CC","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","21/2406","98/23436",0.000836631784356475,0.00654595418089902,0.00503237163522692,"Fgr/Snx18/Racgap1/Hck/S100a6/Cnr2/Kcnab1/Gngt2/Gna15/Src/Gna12/Snx5/Matk/Ptk2b/Hip1/Dlg4/Tiam1/Errfi1/Lyn/Gng11/Gna13",21
"CC","GO:0016605","PML body","17/2406","73/23436",0.000957961274920415,0.00741378725807973,0.00569954076611689,"Isg20/N4bp1/Daxx/Blm/Sqstm1/Skil/Rad51/Pml/Chek2/Topbp1/Cbx5/Ikbke/Sp100/Morc3/Rpa2/Calcoco2/Eif3e",17
"CC","GO:0005912","adherens junction","48/2406","297/23436",0.00103940969446072,0.00795763120920469,0.00611763487401898,"Jak2/Itga5/Itgb8/Cdca3/Itga6/Itgb5/Rnd1/Flnb/Hck/Lama3/Dst/Tns1/Pvr/Cass4/Ptprm/Nectin2/Flrt3/Abi2/Abcb4/Flrt2/Vasp/Actn1/Ezr/Pkp4/Tes/Bcar1/Sorbs1/Mtss1/Gsn/Arhgef7/Lima1/Ptk2b/Pdlim5/Capn2/Ndrg1/Arhgap24/Epha4/Notch1/Frmd4b/Trpv4/Msn/Ctnna1/Slc6a4/Parvg/Keap1/Tns4/Lyn/Pak1",48
"CC","GO:0045177","apical part of cell","63/2406","416/23436",0.00109440421185881,0.00828952977493055,0.00637279048338836,"Aspm/Slco2b1/Pdpn/Rapgef2/Abcb1b/Slco3a1/Atp6v0d2/Trf/Fas/Tdgf1/Abcg2/Bst2/Hspa1a/Cd9/Acpp/P2ry1/Slc2a1/Snx10/Ptpro/Birc5/Folr1/Stxbp3/Anxa1/P2ry2/Psen2/Adrb2/Hfe/Abcb4/Slc22a4/Slc11a2/Slc12a2/Mtdh/Cacnb3/Ezr/Emp2/Lrp1/Atp7a/Abcb1a/Rapgef6/Cd36/Dab2/Slc19a1/Car2/F2rl2/Stx3/C5ar2/Slc39a4/Hax1/Fn1/Upk2/Cd55b/Notch1/Itga8/Pld1/Clcn5/Msn/Numa1/Slc30a5/Prkab2/Slc6a19/Stk26/Atp1a1/Nedd1",63
"CC","GO:0061695","transferase complex, transferring phosphorus-containing groups","41/2406","245/23436",0.00118019234520734,0.0088452310503961,0.00680000021615312,"Socs3/Socs1/Ccna2/Ccnb2/Cdk1/Phka2/Ccnb1/Prim1/Znfx1/Cks1b/Pole2/Pik3r5/Dna2/Pole/C9orf72/Prkag2/Wdr41/Polr3g/Socs2/Prps2/Snw1/Sorbs1/Cdk4/Pola1/Acvr1b/Prkar2a/Pcna/Crcp/Prkab1/Polr2e/Prim2/Acvrl1/Pold1/Cdk2/Pycard/Pik3r1/Ccnh/Ikbkg/Prkab2/Cdkn1a/Setd5",41
"CC","GO:0043235","receptor complex","60/2406","394/23436",0.00123724735368634,0.00917625120650702,0.00705448052540457,"Il6/Met/Itga5/Lifr/Itgb8/Kctd12b/Il12rb2/Cd40/Itga6/Nr1h3/Itgb5/Trf/Plxnc1/Tfrc/Traf2/Itgal/Itgax/Il23r/Lrp5/Csf3r/Il4ra/Rffl/Tlr1/Kdr/Tgfbr2/Adrb2/Hfe/Il2rg/Gpr84/Syk/Ebi3/Eps8/Gpr160/Gprc5b/Lrp1/Plxdc1/Ptpra/Sorbs1/Cd36/Olr1/Rnf31/Ticam2/Plxna1/Cd200r1/Acvr1b/Ptk2b/Ramp1/Traf6/Dlg4/Acvrl1/Epha4/Notch1/Itga8/Abhd12/Tie1/Il13ra1/Lrp8/Lyn/Birc2/Fshr",60
"CC","GO:0005814","centriole","23/2406","115/23436",0.00131930886205723,0.00968399906994582,0.00744482483201039,"Plk1/Tcp10a/Stil/Hspa1a/Top2a/Fam92a/Birc5/Poc1b/Ccsap/Saxo1/Cep128/Akna/Bbs4/Kif24/Cep152/Tcp10c/Alms1/Cntln/Poc1a/Hyls1/Ccdc146/Wdr90/Nedd1",23
"CC","GO:1902554","serine/threonine protein kinase complex","18/2406","82/23436",0.00142872664730767,0.0102309337214106,0.00786529499576218,"Ccna2/Ccnb2/Cdk1/Phka2/Ccnb1/Cks1b/C9orf72/Wdr41/Snw1/Cdk4/Acvr1b/Pcna/Acvrl1/Cdk2/Pycard/Ccnh/Ikbkg/Cdkn1a",18
"CC","GO:0035371","microtubule plus-end","8/2406","23/23436",0.00145129818239112,0.0102309337214106,0.00786529499576218,"Kif2c/Knstrn/Spag5/Myo5a/Kif18b/Kif3c/Numa1/Clip2",8
"CC","GO:0043601","nuclear replisome","8/2406","23/23436",0.00145129818239112,0.0102309337214106,0.00786529499576218,"Prim1/Purb/Pola1/Prpf19/Rpa2/Prim2/Pold1/E2f6",8
"CC","GO:0045120","pronucleus","8/2406","23/23436",0.00145129818239112,0.0102309337214106,0.00786529499576218,"Ccna2/Blm/Aurka/Slc2a1/Cenpf/Ncapd2/Dppa3/Rif1",8
"CC","GO:0045171","intercellular bridge","14/2406","58/23436",0.0018176061851181,0.0125761390896255,0.00966823229835196,"Kif23/Kif20a/Cep55/Usb1/Cdca8/Kif4/Tpx2/Cdc7/Eaf1/Prkacb/Gstm5/Gstm4/Mical1/Sra1",14
"CC","GO:0031080","nuclear pore outer ring","5/2406","10/23436",0.00183696413668687,0.0125761390896255,0.00966823229835196,"Nup85/Nup107/Nup133/Nup160/Nup37",5
"CC","GO:0097197","tetraspanin-enriched microdomain","5/2406","10/23436",0.00183696413668687,0.0125761390896255,0.00966823229835196,"Pdpn/Gp6/Scimp/Samhd1/Tspan14",5
"CC","GO:0005721","pericentric heterochromatin","8/2406","24/23436",0.00198293132280189,0.0133193122814618,0.0102395659171498,"Cenpa/Ncapd3/Esco2/Cbx5/Cbx3/Hells/Incenp/Dnmt1",8
"CC","GO:0030894","replisome","8/2406","24/23436",0.00198293132280189,0.0133193122814618,0.0102395659171498,"Prim1/Purb/Pola1/Prpf19/Rpa2/Prim2/Pold1/E2f6",8
"CC","GO:0005875","microtubule associated complex","27/2406","147/23436",0.00200512117116115,0.0133424885408106,0.0102573832661466,"Kif23/Kif11/Kif20a/Kif2c/Kif15/Kif20b/Cenpe/Aurkb/Kif14/Aurka/Birc5/Cdca8/Mefv/Kif4/Kif18a/Haus4/Kif24/Kif22/Dnah7a/Kif18b/Kif16b/Kif3c/Dnah1/Kif9/Haus1/Lrp8/Haus6",27
"CC","GO:0019867","outer membrane","32/2406","185/23436",0.00226407230282554,0.0147891695377228,0.0113695567114368,"Acsl1/Rsad2/Bcl2a1a/Bcl2a1d/Bcl2a1c/Lpin1/Tspo/Ppp1r15a/Hk2/Slc11a2/Syne3/Agpat4/Rab32/Bnip3/Retsat/Kmo/Vps13c/Dhcr7/Fundc2/Akap1/Ppp1cc/Hax1/Bak1/Mief1/Aifm2/Epha4/Hadhb/Hk1/Aifm1/Tmem173/Arg1/Psen1",32
"CC","GO:0031968","organelle outer membrane","32/2406","185/23436",0.00226407230282554,0.0147891695377228,0.0113695567114368,"Acsl1/Rsad2/Bcl2a1a/Bcl2a1d/Bcl2a1c/Lpin1/Tspo/Ppp1r15a/Hk2/Slc11a2/Syne3/Agpat4/Rab32/Bnip3/Retsat/Kmo/Vps13c/Dhcr7/Fundc2/Akap1/Ppp1cc/Hax1/Bak1/Mief1/Aifm2/Epha4/Hadhb/Hk1/Aifm1/Tmem173/Arg1/Psen1",32
"CC","GO:0000139","Golgi membrane","39/2406","239/23436",0.00244065170647323,0.0157976728637176,0.0121448697355605,"St6gal1/Abcb1b/Chpf/Ric1/Irgm2/March1/Fut10/Man1a/Glipr2/Man2a2/Lfng/Abcb4/Sgms2/Srgn/Xylt1/Clba1/Tapbp/Ugcg/Wls/Whamm/Aftph/Ica1/Cux1/Rab19/Scamp5/Fut11/Rab43/Man1c1/Pgap2/Scap/Pycard/Prkce/Sec23a/Numa1/Blzf1/Stk26/Prkn/Acbd3/Gosr1",39
"CC","GO:0044450","microtubule organizing center part","29/2406","164/23436",0.00253414034975892,0.0162550263876428,0.0124964720898496,"Plk1/Tcp10a/Stil/Spag5/Hspa1a/Top2a/Fam92a/Pde4b/Birc5/Poc1b/Ccsap/Saxo1/Cep128/Akna/Bbs4/Bbs9/Resf1/Kif24/Cep152/Tcp10c/Alms1/Cntln/Ccdc14/Poc1a/Hyls1/Tubgcp2/Ccdc146/Wdr90/Nedd1",29
"CC","GO:0070161","anchoring junction","48/2406","311/23436",0.00273590117382618,0.0173428228040139,0.0133327437286919,"Jak2/Itga5/Itgb8/Cdca3/Itga6/Itgb5/Rnd1/Flnb/Hck/Lama3/Dst/Tns1/Pvr/Cass4/Ptprm/Nectin2/Flrt3/Abi2/Abcb4/Flrt2/Vasp/Actn1/Ezr/Pkp4/Tes/Bcar1/Sorbs1/Mtss1/Gsn/Arhgef7/Lima1/Ptk2b/Pdlim5/Capn2/Ndrg1/Arhgap24/Epha4/Notch1/Frmd4b/Trpv4/Msn/Ctnna1/Slc6a4/Parvg/Keap1/Tns4/Lyn/Pak1",48
"CC","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","11/2406","42/23436",0.0027524423832213,0.0173428228040139,0.0133327437286919,"Ccna2/Ccnb2/Cdk1/Ccnb1/Cks1b/Snw1/Cdk4/Pcna/Cdk2/Ccnh/Cdkn1a",11
"CC","GO:0030027","lamellipodium","29/2406","165/23436",0.00277961718841235,0.0173604161241193,0.013346269048702,"Antxr1/Pdpn/Fscn1/Abi3/Fgd4/Ptprm/Arhgef6/Abi2/Dusp22/Spata13/Vasp/Rac2/Bcar1/Gsn/Dbnl/Arhgef7/Ptk2b/Stx3/Plekhh2/Nme2/Hax1/Coro1b/Pld1/Trpv4/Dgkz/Ctnna1/Nckap1/Kitl/Pak1",29
"CC","GO:0044452","nucleolar part","31/2406","181/23436",0.00306642628045164,0.0186092200601628,0.0143063193839217,"Sesn1/Rsad2/Malt1/Nfkbie/Sp140/Cdca7l/Prmt7/Mtdh/Akna/Npm1/Ezr/Dab2/Mrpl23/Ddx11/Fhit/Txnrd1/Riox1/Polr2e/Eef1d/Eif3l/Pwp2/Nop10/Fbl/Taf1b/Cript/Rpp40/Orc6/Wdr12/Mri1/Rai14/Ncl",31
"CC","GO:0001931","uropod","5/2406","11/23436",0.00308411231334159,0.0186092200601628,0.0143063193839217,"Bst1/Scimp/Ezr/Msn/Spn",5
"CC","GO:0031254","cell trailing edge","5/2406","11/23436",0.00308411231334159,0.0186092200601628,0.0143063193839217,"Bst1/Scimp/Ezr/Msn/Spn",5
"CC","GO:0035631","CD40 receptor complex","5/2406","11/23436",0.00308411231334159,0.0186092200601628,0.0143063193839217,"Cd40/Traf2/Rnf31/Traf6/Birc2",5
"CC","GO:0031970","organelle envelope lumen","18/2406","88/23436",0.00326317304338743,0.0195241950158979,0.0150097300536175,"Ptges/Gatm/Shmt2/Glrx/Fam3b/Nme4/Dtymk/Ak2/Agk/Ak3/Alox5/Chchd10/Hax1/Capn2/Aifm1/Tubb5/Suox/Lyn",18
"CC","GO:0019898","extrinsic component of membrane","48/2406","314/23436",0.00331672733950186,0.0196792488810444,0.0151289317240436,"Socs3/Bst1/Socs1/Trf/Fgr/Otulinl/Snx18/Racgap1/Tdgf1/Hck/Zc3h12a/S100a6/Cnr2/Kcnab1/Coq8a/Gngt2/Snx10/Gna15/Pml/Anxa1/Src/Pik3r5/Ezr/Mitd1/Socs2/Vps13c/Gna12/Mmp27/Snx5/Olr1/Kpna2/Matk/Vps13a/Ptk2b/Naaa/Hip1/Dlg4/Pik3r1/Sec23a/Ap4b1/Ctnna1/Numa1/Tiam1/Errfi1/Lyn/Nmt1/Gng11/Gna13",48
"CC","GO:0031985","Golgi cisterna","14/2406","62/23436",0.003529811105528,0.0207704587366606,0.0159678275326191,"Gcnt1/H2-Q4/St6gal1/Chpf/Acpp/Xylt1/Ggta1/H2-Q2/Cit/H2-Q10/Pld1/H2-Q1/Yipf1/Gosr1",14
"CC","GO:0036464","cytoplasmic ribonucleoprotein granule","33/2406","198/23436",0.00358905887916507,0.0209459829669305,0.0161027663258484,"Socs1/Rbpms/Sncaip/Zc3h12a/Zfp36l1/Nfkbiz/Eid1/Sqstm1/Mov10/C9orf72/Tdrd7/Mbnl1/Dcp1a/Samd4b/Ctsh/Rpl6/Kpna2/Rps6/Lsm2/Zfp36/Bard1/Pitpnm1/Stau1/Kif3c/Ago4/Psma6/Tubb5/Tial1/Rplp0/Pan2/Pabpc4/Tdrkh/Ncl",33
"CC","GO:0016323","basolateral plasma membrane","37/2406","229/23436",0.00367101734903958,0.0212501166871234,0.0163365769918749,"Cd38/Hpgd/Met/Slco2b1/Pdpn/Nod1/Slco3a1/Itga6/Trf/Tfrc/Naip1/Hspa1a/Entpd1/Nod2/P2ry1/P2ry12/Slc2a1/Folr1/Stxbp3/P2ry2/Cadm1/Slc12a2/Ezr/Lrp1/Atp7a/Slc19a1/Pdzd11/Car2/Aqp9/Abcc3/Best1/C5ar2/Slc40a1/Msn/Car11/Cnnm2/Atp1a1",37
"CC","GO:0000781","chromosome, telomeric region","21/2406","110/23436",0.00374894026736241,0.0214343700742,0.0164782265502425,"Majin/Blm/Brca2/Rad51/Pml/H2afx/Chek2/Dna2/Fen1/Chek1/Cbx5/Rpa2/Ctc1/Pold1/Cdk2/H3f3b/Rif1/Tep1/Orc1/H3f3a/Orc4",21
"CC","GO:0032153","cell division site","13/2406","56/23436",0.00376305654392557,0.0214343700742,0.0164782265502425,"Anln/Ect2/Kif20a/Rnd1/Racgap1/Mastl/Rala/Lima1/Rnd3/Cit/Sept6/Spn/Tubgcp2",13
"CC","GO:0010008","endosome membrane","34/2406","207/23436",0.00399649338807925,0.0225833594627971,0.0173615418696843,"Mrc1/Treml4/Zfyve28/Cd274/Tfrc/March1/Tpcn1/Zdhhc2/Snx10/Ehd1/Rffl/Mreg/Slc11a2/Dcstamp/Snx8/Stx8/Vti1a/Ehd4/Cyb561a3/Ubap1/Snx5/Slc48a1/Vamp4/Scamp5/Litaf/Vps37c/Chmp4b/Vps36/Slc11a1/Rcc2/Ndrg1/Epha4/Sppl2a/Stard3",34
"CC","GO:0015629","actin cytoskeleton","69/2406","490/23436",0.00426178504492435,0.0238928421416231,0.0183682405583146,"Gbp2/Anln/Clic5/Fscn1/Ddx58/Rnd1/Flnb/Fgr/Cdc42ep3/Hck/Pstpip2/Dst/Arhgap6/Sh3pxd2a/Ulbp1/Slc2a1/Pgm2/Kntc1/Anxa1/Abi2/Sh2b2/Dusp22/Src/Hfe/Topbp1/Abcb4/Msra/Myo5a/Actn1/Rac2/Ezr/Hcls1/Cenpq/Bcar1/Sorbs1/Mtss1/Gsn/Wipf2/Dbnl/Ndc1/Daam1/Cfl2/Lima1/Cit/Plekhh2/Hip1/Pdlim5/Msrb1/Hax1/Svil/Coro1b/Flnc/Gas7/Lancl2/Micall2/Trpv4/Crmp1/Kif9/Ctnna1/Parvg/Nckap1/Keap1/Mprip/Myl6b/Fmn1/Npm3/Kat2b/Pak1/Fermt3",69
"CC","GO:0035861","site of double-strand break","12/2406","51/23436",0.00469717640031261,0.0261280437267389,0.0200866096066,"Rad51/Esco2/H2afx/Polh/Samhd1/Fh1/Rad18/Prpf19/Rpa2/Rif1/Parp3/Aplf",12
"CC","GO:0005818","aster","5/2406","12/23436",0.00484304188142133,0.0265249678428615,0.0203917552901951,"Ccsap/Tpx2/Kif18a/Kif18b/Numa1",5
"CC","GO:0042612","MHC class I protein complex","5/2406","12/23436",0.00484304188142133,0.0265249678428615,0.0203917552901951,"H2-Q4/H2-T23/H2-Q2/H2-Q10/H2-Q1",5
"CC","GO:0001650","fibrillar center","23/2406","128/23436",0.00545947420164082,0.0296728674165516,0.0228117845307612,"Sesn1/Rsad2/Malt1/Nfkbie/Sp140/Cdca7l/Prmt7/Mtdh/Akna/Ezr/Dab2/Mrpl23/Ddx11/Fhit/Txnrd1/Eef1d/Eif3l/Fbl/Cript/Orc6/Mri1/Rai14/Ncl",23
"CC","GO:0005777","peroxisome","25/2406","143/23436",0.00559556609330702,0.0299552109656737,0.0230288434390158,"Nos2/Acsl1/Prdx5/Idi1/Idh1/Idh2/Fdps/Myo5a/Crot/Pex16/Hsd17b4/Trim37/Lacc1/Acbd5/Rida/Far1/Gstk1/Plaat3/Nudt7/Abcd2/Phyh/Tmem173/Pex7/Acoxl/Dhrs4",25
"CC","GO:0042579","microbody","25/2406","143/23436",0.00559556609330702,0.0299552109656737,0.0230288434390158,"Nos2/Acsl1/Prdx5/Idi1/Idh1/Idh2/Fdps/Myo5a/Crot/Pex16/Hsd17b4/Trim37/Lacc1/Acbd5/Rida/Far1/Gstk1/Plaat3/Nudt7/Abcd2/Phyh/Tmem173/Pex7/Acoxl/Dhrs4",25
"CC","GO:0098802","plasma membrane receptor complex","30/2406","181/23436",0.00575287852822003,0.0305675336723333,0.0234995823619357,"Il6/Itga5/Itgb8/Cd40/Itga6/Itgb5/Trf/Tfrc/Traf2/Itgal/Itgax/Il23r/Tlr1/Hfe/Syk/Ebi3/Eps8/Sorbs1/Rnf31/Ticam2/Acvr1b/Ptk2b/Ramp1/Traf6/Dlg4/Acvrl1/Itga8/Abhd12/Lyn/Birc2",30
"CC","GO:0000151","ubiquitin ligase complex","43/2406","283/23436",0.00581880574781247,0.030688812536611,0.0235928186266081,"Ube2c/Rnf144b/Cdc20/Rnf19b/Traf2/Fbxl5/Dtl/Cks1b/Ube2l6/Skp2/Trim21/Dcun1d3/Fbxo32/Pef1/Vhl/Zswim4/Rnf31/Rad18/Anapc15/Enc1/Klhl3/Derl2/Bard1/Anapc13/Kctd13/Klhl42/Dcaf15/Spsb1/Syvn1/Rmnd5a/Asb4/Fbxw4/Ikbkg/Rnf14/Keap1/Crbn/Pcgf6/Prkn/Med18/Pcgf3/Pcgf5/Anapc11/Klhl12",43
"CC","GO:0005797","Golgi medial cisterna","7/2406","23/23436",0.00663976284118119,0.0347611113450074,0.0267235036951565,"H2-Q4/St6gal1/H2-Q2/H2-Q10/H2-Q1/Yipf1/Gosr1",7
"CC","GO:0005741","mitochondrial outer membrane","28/2406","168/23436",0.00690122908194426,0.0358662416521483,0.0275731012109951,"Acsl1/Rsad2/Bcl2a1a/Bcl2a1d/Bcl2a1c/Lpin1/Tspo/Ppp1r15a/Hk2/Slc11a2/Agpat4/Rab32/Bnip3/Kmo/Vps13c/Fundc2/Akap1/Ppp1cc/Hax1/Bak1/Mief1/Aifm2/Epha4/Hadhb/Hk1/Aifm1/Tmem173/Arg1",28
"CC","GO:0005652","nuclear lamina","5/2406","13/23436",0.00721099630699385,0.0372045606563741,0.0286019685708375,"Lbr/Lmna/Eif6/Pcna/Narf",5
"CC","GO:0044440","endosomal part","36/2406","231/23436",0.00737280567127559,0.0377657384025052,0.0290333884821152,"Mrc1/Treml4/Zfyve28/Cd274/Tfrc/March1/Tpcn1/Zdhhc2/Snx10/Ehd1/Rffl/Mreg/Slc11a2/Dcstamp/Snx8/Stx8/Vti1a/Ehd4/Cyb561a3/Ubap1/Snx5/Slc48a1/Vamp4/Scamp5/Litaf/Vps37c/Chmp4b/Mon1a/Vps36/Slc11a1/Rcc2/Ndrg1/Epha4/Sppl2a/Stard3/Hgs",36
"CC","GO:0098636","protein complex involved in cell adhesion","9/2406","35/23436",0.00742903568864411,0.0377819529308186,0.0290458538202627,"Itga5/Itgb8/Itga6/Itgb5/Cd28/Itgal/Itgax/Itga8/Lyn",9
"CC","GO:0000792","heterochromatin","18/2406","95/23436",0.00752706224640147,0.038008995173318,0.0292203984182812,"Cenpa/Daxx/Suv39h1/Ncapd3/Esco2/Pml/Uhrf1/Wdr76/Cbx5/Dnmt3l/Cbx3/Eme1/H2afz/Hells/Hmga1b/Incenp/Dnmt1/Mecp2",18
"CC","GO:0035770","ribonucleoprotein granule","33/2406","209/23436",0.0082360436162169,0.0412962186953974,0.0317475365487976,"Socs1/Rbpms/Sncaip/Zc3h12a/Zfp36l1/Nfkbiz/Eid1/Sqstm1/Mov10/C9orf72/Tdrd7/Mbnl1/Dcp1a/Samd4b/Ctsh/Rpl6/Kpna2/Rps6/Lsm2/Zfp36/Bard1/Pitpnm1/Stau1/Kif3c/Ago4/Psma6/Tubb5/Tial1/Rplp0/Pan2/Pabpc4/Tdrkh/Ncl",33
"CC","GO:0042575","DNA polymerase complex","5/2406","14/23436",0.0102807653049256,0.049948388638277,0.0383991160436192,"Pole2/Dna2/Pole/Crcp/Pold1",5
"CC","GO:0043240","Fanconi anaemia nuclear complex","5/2406","14/23436",0.0102807653049256,0.049948388638277,0.0383991160436192,"Fanci/Fanca/Fancm/Fancl/Fancb",5
"CC","GO:0071437","invadopodium","5/2406","14/23436",0.0102807653049256,0.049948388638277,0.0383991160436192,"Pdpn/Fscn1/Ezr/Msn/Pak1",5
"CC","GO:0072687","meiotic spindle","5/2406","14/23436",0.0102807653049256,0.049948388638277,0.0383991160436192,"Aspm/Bora/Fbxo5/Aurka/Cpeb1",5
"CC","GO:0005720","nuclear heterochromatin","10/2406","43/23436",0.0103123779913297,0.049948388638277,0.0383991160436192,"Cenpa/Suv39h1/Ncapd3/Esco2/Uhrf1/Cbx5/Dnmt3l/Cbx3/Eme1/H2afz",10
"MF","GO:0044389","ubiquitin-like protein ligase binding","81/2353","325/22710",3.67238915477574e-14,4.01392134616988e-11,3.05001583486111e-11,"Ube2c/Isg15/Traf1/Nfkbia/Tnfrsf1b/Cd40/Ddx58/Cebpb/Cxcr4/Stat2/Sipa1l1/Sncaip/Daxx/Stat1/Tank/Ccnb1/Traf2/Myc/Hspa1a/Prdx6/Parp9/Egr2/Aurka/Sqstm1/Rffl/Pml/Abi2/Chek2/Src/Ckb/Rpl5/Ube2l6/Syk/Prkar2b/Ptpn22/Usp25/Dtx3l/Ikbke/Rala/Mdm2/Ube2t/Stx8/Rpl11/Sorbs1/Hif1a/Trim37/Prkacb/Rnf31/Rad18/Jak1/Fhit/Smg5/Rpa2/Ptk2b/Prkar2a/Lrpprc/Fancl/Traf6/Uchl1/Syt11/Per3/Rps27a/Pacrg/Faf2/Pik3r1/Asb4/Rtn4/Tmem173/Tpi1/Ikbkg/Tubb5/Blzf1/Slc25a5/Rpl23/Hgs/Atxn3/Prkn/Smad6/Lyn/Cdkn1a/Pias4",81
"MF","GO:0031625","ubiquitin protein ligase binding","73/2353","306/22710",6.53451300912968e-12,3.57111135948937e-09,2.71354250747543e-09,"Isg15/Traf1/Nfkbia/Tnfrsf1b/Cd40/Ddx58/Cxcr4/Sipa1l1/Sncaip/Daxx/Tank/Traf2/Myc/Hspa1a/Prdx6/Egr2/Aurka/Sqstm1/Rffl/Pml/Abi2/Chek2/Src/Ckb/Rpl5/Ube2l6/Syk/Prkar2b/Ptpn22/Usp25/Ikbke/Rala/Mdm2/Ube2t/Stx8/Rpl11/Sorbs1/Hif1a/Trim37/Prkacb/Rnf31/Rad18/Jak1/Fhit/Smg5/Rpa2/Ptk2b/Prkar2a/Lrpprc/Fancl/Traf6/Uchl1/Syt11/Per3/Rps27a/Pacrg/Faf2/Pik3r1/Asb4/Rtn4/Tmem173/Tpi1/Ikbkg/Tubb5/Blzf1/Slc25a5/Rpl23/Atxn3/Prkn/Smad6/Lyn/Cdkn1a/Pias4",73
"MF","GO:0005126","cytokine receptor binding","73/2353","327/22710",1.76204406506401e-10,6.41971387704987e-08,4.87807988538773e-08,"Ccl5/Cxcl9/Cxcl11/Cxcl10/Il6/Traf1/Inhba/Cxcl13/Il1f9/Jak2/Ccl8/Il1rn/Il27/Lifr/Tnf/Ccrl2/Tnfsf4/Ccl22/Tnfsf10/Il1a/Il1b/Ccl7/Csf1/Tnfsf15/Stat1/Traf2/Cxcl3/Ccl12/Il23r/Nup85/Ccl2/Cxcl2/Tlr5/Tgfbr2/Osm/Ccl6/Syk/Cd300lf/Il12b/Tnfsf9/Ccl4/Ebi3/Lta/Bex3/Cxcl1/Socs2/Il10/Csf3/Trim37/Cxcl5/Stat3/Ticam2/Pf4/Jak1/Ifnb1/Stap1/Hsd17b7/Clcf1/Ccl3/Il15/Nes/Traf6/Myd88/Gdf3/Pgf/Vegfb/Pycard/Pik3r1/Cxcl16/Dab2ip/Kitl/Smad6/Lyn",73
"MF","GO:0003735","structural constituent of ribosome","48/2353","182/22710",7.53102425690961e-10,2.05785237820055e-07,1.56367845755307e-07,"Rpl3/Rpl10a/Rps21/Rpsa/Rpl37a/Rpl22l1/Rps4x/Rps17/Rps16/Rpl5/Rpl35a/Rpl8/Rps14/Rpl7/Rpl39/Rpl38/Rps11/Rps18/Rps19/Rps7/Rpl37/Rpl32/Rpl37rt/Rpl11/Rps3a1/Rpl6/Mrpl10/Rpl35/Mrpl23/Rps15/Rps6/Rpl18/Rps28/Rpl22/Rpl21/Rps25/Rps13/Rps27a/Rpl18a/Rpl27/Rpl36/Rps15a/Rpl17/Rplp0/Rpl23/Rps10/Rpl15/Rpl31",48
"MF","GO:0042379","chemokine receptor binding","25/2353","67/22710",4.6729370637271e-09,9.5240557607291e-07,7.2369432226275e-07,"Ccl5/Cxcl9/Cxcl11/Cxcl10/Cxcl13/Ccl8/Ccrl2/Ccl22/Ccl7/Stat1/Cxcl3/Ccl12/Nup85/Ccl2/Cxcl2/Ccl6/Ccl4/Cxcl1/Cxcl5/Stat3/Pf4/Jak1/Ccl3/Nes/Cxcl16",25
"MF","GO:0003688","DNA replication origin binding","14/2353","23/22710",5.22820993269667e-09,9.5240557607291e-07,7.2369432226275e-07,"Mcm6/Cdc45/Mcm2/Mcm5/Cdc6/Mcm3/Mcm4/Mcm10/Pola1/Ddx11/Mcm8/Orc1/Orc6/Orc4",14
